"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 144","Table 16",1967,"Eureka","Eureka","Landings","Salmon",2030084,1096856
"FB 144","Table 16",1967,"Eureka","Eureka","Landings","Market crab",4604352,753391
"FB 144","Table 16",1967,"Eureka","Eureka","Landings","Albacore tuna",2748600,508607
"FB 144","Table 16",1967,"Eureka","Eureka","Landings","Giant Pacific oyster",454641,105704
"FB 144","Table 16",1967,"Eureka","Eureka","Landings","Dover sole",816861,54175
"FB 144","Table 16",1967,"Eureka","Eureka","Landings","Sablefish",447075,46991
"FB 144","Table 16",1967,"Eureka","Eureka","Landings","English sole",261428,23308
"FB 144","Table 16",1967,"Eureka","Eureka","Landings","Petrale sole",176582,21761
"FB 144","Table 16",1967,"Eureka","Eureka","Landings","Ocean shrimp",166285,19249
"FB 144","Table 16",1967,"Eureka","Eureka","Landings","Rex sole",199915,17119
"FB 144","Table 16",1967,"Eureka","Eureka","Landings","Rockfish",311821,16791
"FB 144","Table 16",1967,"Eureka","Eureka","Landings","Perch",31273,5476
"FB 144","Table 16",1967,"Eureka","Eureka","Landings","All other species",155178,10775
"FB 144","Table 16",1967,"Eureka","Eureka","Landings","Port totals",12404095,2680203
"FB 144","Table 16",1967,"Eureka","Fort Bragg","Landings","Salmon",1514794,802494
"FB 144","Table 16",1967,"Eureka","Fort Bragg","Landings","Albacore tuna",2080701,385017
"FB 144","Table 16",1967,"Eureka","Fort Bragg","Landings","Sablefish",1302788,136932
"FB 144","Table 16",1967,"Eureka","Fort Bragg","Landings","Market crab",517587,84691
"FB 144","Table 16",1967,"Eureka","Fort Bragg","Landings","Dover sole",1207065,80054
"FB 144","Table 16",1967,"Eureka","Fort Bragg","Landings","Petrale sole",530848,65420
"FB 144","Table 16",1967,"Eureka","Fort Bragg","Landings","Rockfish",1104461,63485
"FB 144","Table 16",1967,"Eureka","Fort Bragg","Landings","English sole",663991,59199
"FB 144","Table 16",1967,"Eureka","Fort Bragg","Landings","Rex sole",373097,31949
"FB 144","Table 16",1967,"Eureka","Fort Bragg","Landings","Lingcod",268501,20864
"FB 144","Table 16",1967,"Eureka","Fort Bragg","Landings","Miscellaneous (animal food)",551477,10994
"FB 144","Table 16",1967,"Eureka","Fort Bragg","Landings","Whitebait smelt",55632,5203
"FB 144","Table 16",1967,"Eureka","Fort Bragg","Landings","All other species",122285,9090
"FB 144","Table 16",1967,"Eureka","Fort Bragg","Landings","Port totals",10293227,1755392
"FB 144","Table 16",1967,"Eureka","Crescent City","Landings","Market crab",4758052,778541
"FB 144","Table 16",1967,"Eureka","Crescent City","Landings","Salmon",1282953,661790
"FB 144","Table 16",1967,"Eureka","Crescent City","Landings","Ocean shrimp",1245065,144126
"FB 144","Table 16",1967,"Eureka","Crescent City","Landings","English sole",852595,76014
"FB 144","Table 16",1967,"Eureka","Crescent City","Landings","Rockfish",306451,17032
"FB 144","Table 16",1967,"Eureka","Crescent City","Landings","Sablefish",144726,15212
"FB 144","Table 16",1967,"Eureka","Crescent City","Landings","Petrale sole",120908,14900
"FB 144","Table 16",1967,"Eureka","Crescent City","Landings","Rex sole",106247,9098
"FB 144","Table 16",1967,"Eureka","Crescent City","Landings","Flounder",180296,9093
"FB 144","Table 16",1967,"Eureka","Crescent City","Landings","Lingcod",89067,6921
"FB 144","Table 16",1967,"Eureka","Crescent City","Landings","All other species",180093,17898
"FB 144","Table 16",1967,"Eureka","Crescent City","Landings","Port totals",9266453,1750625
"FB 144","Table 16",1967,"Eureka","Fields Landing","Landings","Dover sole",3724780,247032
"FB 144","Table 16",1967,"Eureka","Fields Landing","Landings","English sole",1295878,115536
"FB 144","Table 16",1967,"Eureka","Fields Landing","Landings","Petrale sole",748888,92291
"FB 144","Table 16",1967,"Eureka","Fields Landing","Landings","Market crab",422771,69176
"FB 144","Table 16",1967,"Eureka","Fields Landing","Landings","Rex sole",501553,42948
"FB 144","Table 16",1967,"Eureka","Fields Landing","Landings","Sablefish",405988,42672
"FB 144","Table 16",1967,"Eureka","Fields Landing","Landings","Rockfish",702808,37882
"FB 144","Table 16",1967,"Eureka","Fields Landing","Landings","Miscellaneous (animal food)",1060315,21138
"FB 144","Table 16",1967,"Eureka","Fields Landing","Landings","Lingcod",191545,14884
"FB 144","Table 16",1967,"Eureka","Fields Landing","Landings","Salmon",28807,14863
"FB 144","Table 16",1967,"Eureka","Fields Landing","Landings","Smelt",172555,11301
"FB 144","Table 16",1967,"Eureka","Fields Landing","Landings","Sanddab",86969,7491
"FB 144","Table 16",1967,"Eureka","Fields Landing","Landings","Flounder",124424,6275
"FB 144","Table 16",1967,"Eureka","Fields Landing","Landings","Whitebait smelt",66120,6184
"FB 144","Table 16",1967,"Eureka","Fields Landing","Landings","All other species",23980,3811
"FB 144","Table 16",1967,"Eureka","Fields Landing","Landings","Port totals",9557381,733484
"FB 144","Table 16",1967,"Eureka","Trinidad","Landings","Salmon",169936,82696
"FB 144","Table 16",1967,"Eureka","Trinidad","Landings","Market crab",463821,75893
"FB 144","Table 16",1967,"Eureka","Trinidad","Landings","Port totals",633757,158589
"FB 144","Table 16",1967,"Eureka","Albion","Landings","Salmon",156628,83052
"FB 144","Table 16",1967,"Eureka","Albion","Landings","All other species",9125,1254
"FB 144","Table 16",1967,"Eureka","Albion","Landings","Port totals",165753,84306
"FB 144","Table 16",1967,"Eureka","Point Arena","Landings","Salmon",104278,57589
"FB 144","Table 16",1967,"Eureka","Point Arena","Landings","All other species",1862,344
"FB 144","Table 16",1967,"Eureka","Point Arena","Landings","Port totals",106140,57933
"FB 144","Table 16",1967,"Eureka","All Other Ports","Landings","All species",370,49
"FB 144","Table 16",1967,"Eureka","All Other Ports","Landings","Totals",370,49
"FB 144","Table 16",1967,"Eureka","Eureka Area Totals","Landings","Totals",42427176,7220581
"FB 144","Table 17",1967,"San Francisco","San Francisco","Landings","Market crab",486016,138804
"FB 144","Table 17",1967,"San Francisco","San Francisco","Landings","English sole",1130549,102060
"FB 144","Table 17",1967,"San Francisco","San Francisco","Landings","Salmon",175352,98384
"FB 144","Table 17",1967,"San Francisco","San Francisco","Landings","Petrale sole",554372,74450
"FB 144","Table 17",1967,"San Francisco","San Francisco","Landings","Dover sole",1071778,61791
"FB 144","Table 17",1967,"San Francisco","San Francisco","Landings","Rockfish",674379,47041
"FB 144","Table 17",1967,"San Francisco","San Francisco","Landings","California halibut",147680,36722
"FB 144","Table 17",1967,"San Francisco","San Francisco","Landings","Sand sole",191969,22932
"FB 144","Table 17",1967,"San Francisco","San Francisco","Landings","Flounder",325975,22431
"FB 144","Table 17",1967,"San Francisco","San Francisco","Landings","Sanddab",195149,16711
"FB 144","Table 17",1967,"San Francisco","San Francisco","Landings","Sablefish",417333,15566
"FB 144","Table 17",1967,"San Francisco","San Francisco","Landings","Rex sole",173899,14718
"FB 144","Table 17",1967,"San Francisco","San Francisco","Landings","Lingcod",138103,11846
"FB 144","Table 17",1967,"San Francisco","San Francisco","Landings","All other species",249175,19883
"FB 144","Table 17",1967,"San Francisco","San Francisco","Landings","Port totals",5931729,683339
"FB 144","Table 17",1967,"San Francisco","Bodega Bay","Landings","Salmon",788879,426960
"FB 144","Table 17",1967,"San Francisco","Bodega Bay","Landings","English sole",644847,58213
"FB 144","Table 17",1967,"San Francisco","Bodega Bay","Landings","Market crab",197028,56270
"FB 144","Table 17",1967,"San Francisco","Bodega Bay","Landings","Albacore tuna",303831,56178
"FB 144","Table 17",1967,"San Francisco","Bodega Bay","Landings","Petrale sole",149037,20015
"FB 144","Table 17",1967,"San Francisco","Bodega Bay","Landings","Rockfish",115646,13336
"FB 144","Table 17",1967,"San Francisco","Bodega Bay","Landings","Rex sole",143286,12127
"FB 144","Table 17",1967,"San Francisco","Bodega Bay","Landings","Dover sole",205582,11852
"FB 144","Table 17",1967,"San Francisco","Bodega Bay","Landings","Smelt",54358,8240
"FB 144","Table 17",1967,"San Francisco","Bodega Bay","Landings","All other species",182062,13775
"FB 144","Table 17",1967,"San Francisco","Bodega Bay","Landings","Port totals",2784556,676966
"FB 144","Table 17",1967,"San Francisco","Sausalito","Landings","Salmon",269221,140345
"FB 144","Table 17",1967,"San Francisco","Sausalito","Landings","Albacore tuna",597151,110412
"FB 144","Table 17",1967,"San Francisco","Sausalito","Landings","Market crab",92288,26357
"FB 144","Table 17",1967,"San Francisco","Sausalito","Landings","All other species",44134,8778
"FB 144","Table 17",1967,"San Francisco","Sausalito","Landings","Port totals",1002794,285892
"FB 144","Table 17",1967,"San Francisco","Point Reyes","Landings","Salmon",254494,141458
"FB 144","Table 17",1967,"San Francisco","Point Reyes","Landings","Giant Pacific oyster",152620,35484
"FB 144","Table 17",1967,"San Francisco","Point Reyes","Landings","Market crab",102634,29312
"FB 144","Table 17",1967,"San Francisco","Point Reyes","Landings","English sole",95445,8616
"FB 144","Table 17",1967,"San Francisco","Point Reyes","Landings","Petrale sole",53285,7156
"FB 144","Table 17",1967,"San Francisco","Point Reyes","Landings","All other species",285001,22961
"FB 144","Table 17",1967,"San Francisco","Point Reyes","Landings","Port totals",943479,244987
"FB 144","Table 17",1967,"San Francisco","Oakland","Landings","Albacore tuna",592224,109501
"FB 144","Table 17",1967,"San Francisco","Oakland","Landings","Salmon",93308,52225
"FB 144","Table 17",1967,"San Francisco","Oakland","Landings","All other species",8373,1712
"FB 144","Table 17",1967,"San Francisco","Oakland","Landings","Port totals",693905,163438
